active_account,delinquent_account,ident_monitor_opt,Num_Bk_Accts,income,bk_accts_ssn,cells_ssn,dls_ssn,emails_ssn,hmphones_ssn,addrs_ssn,ssn_ssn,zips_ssn,empl_ssn_6Mo,pday_inq_15days,dti_score,days_from_registration,days_from_login,asset_score,alt_risk_score,seg_id,stability_score,max_bkaccts,auto_inq_1dy,auto_inq_7dy,auto_inq_72hr,cc_inq_72hr,cc_inq_10dy,pl_inq_72hr,pl_inq_90dy,alt_risk_score_2
1,0,0,4,72996,1,1,1,1,1,1,1,1,0,0,14,3324,1,84,517,6,911,1,NaN,NaN,NaN,NaN,0,NaN,0,562
1,0,0,NaN,47200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,344,1,39,500,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,43000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,3392,20,17,532,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,30000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,4612,5,35,518,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,1,NaN,39100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,1587,3,22,539,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,3,18000,2,2,1,1,2,1,1,2,2,0,16,3994,2,14,470,1,859,1,NaN,NaN,NaN,NaN,0,NaN,NaN,468
1,1,0,2,19620,0,0,0,0,0,1,1,1,0,0,9002,3013,9,14,510,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,551
1,0,0,0,31100,0,0,0,0,0,1,1,1,0,0,9002,882,160,21,525,1,951,1,NaN,NaN,0,0,0,1,0,545
1,0,0,0,43300,0,0,0,0,0,1,1,1,0,0,11,2404,70,23,522,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,581
1,0,0,3,20000,2,1,1,1,1,2,1,1,1,0,12,3120,420,11,566,1,890,1,NaN,NaN,NaN,NaN,0,NaN,0,540
1,0,0,1,51996,1,1,0,2,2,1,1,1,1,2,43,3211,2,35,612,1,707,1,NaN,NaN,NaN,NaN,0,NaN,1,555
1,0,0,1,28800,0,0,0,0,0,1,1,1,0,0,20,557,34,33,541,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,596
1,0,1,3,25000,1,1,1,2,1,1,1,1,1,0,9002,1720,113,17,504,1,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,517
1,0,0,1,20000,0,0,0,0,0,1,1,1,0,0,4,3810,70,7,524,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,485
1,0,0,1,100000,0,0,0,0,0,1,1,1,0,0,9002,2784,1,117,532,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,592
1,1,0,1,20000,0,0,0,0,0,1,1,1,0,0,9002,3853,13,72,510,1,NaN,2,NaN,NaN,NaN,NaN,0,NaN,0,566
1,0,0,2,33600,2,1,1,1,1,2,1,3,0,0,53,891,33,81,525,1,876,2,NaN,NaN,NaN,NaN,0,NaN,0,560
1,0,0,0,33100,0,0,0,0,0,1,1,1,0,0,9002,44,5,8,504,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,528
1,0,0,1,39300,0,0,0,0,0,1,1,1,0,0,9002,224,1,56,538,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,496
1,0,0,1,60000,0,0,0,0,0,1,1,1,0,0,16,2764,1,47,521,1,NaN,1,0,0,NaN,NaN,1,NaN,NaN,502
1,0,0,0,51500,0,1,0,1,0,1,1,1,0,0,8,4027,9,19,526,1,911,1,NaN,NaN,0,1,0,0,0,524
1,0,0,3,24000,0,0,0,0,0,1,1,1,0,0,1,4211,11,53,533,1,NaN,3,NaN,NaN,NaN,NaN,0,NaN,NaN,568
1,0,0,0,12000,0,0,0,0,1,1,1,1,0,0,2,163,74,53,525,1,951,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,571
1,0,1,NaN,36200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,1493,58,15,452,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,10800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2693,2,9003,447,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,33700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,45,2,9003,414,1,NaN,NaN,0,0,0,1,1,0,0,NaN
1,0,0,NaN,38000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,253,79,10,451,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,45300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2798,35,8,458,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,37400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2104,51,9003,436,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,21600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2516,26,9003,436,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,1,0,NaN,52600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,34,19,9003,429,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,36000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,116,116,9003,NaN,1,NaN,NaN,NaN,NaN,0,2,0,0,NaN,NaN
1,0,1,NaN,4500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,1466,2,9003,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,28000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,635,609,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,37600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,65,65,9003,436,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,4,37100,4,1,2,1,1,2,1,2,2,0,9003,1296,105,9003,476,1,732,3,0,0,0,1,2,0,NaN,440
1,1,1,2,60000,1,1,3,1,1,1,1,1,2,0,9003,1722,1,15,501,1,762,1,NaN,NaN,NaN,NaN,0,NaN,0,487
1,1,0,1,1200,0,0,0,0,0,1,1,1,0,0,9003,1229,2,9003,506,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,514
1,0,0,1,19500,1,1,1,1,0,1,1,1,0,0,9003,2913,8,10,496,1,911,1,0,0,NaN,NaN,0,NaN,NaN,477
1,1,0,0,70000,0,0,0,0,0,1,1,1,0,0,9003,2146,1,10,485,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,496
1,0,0,4,33700,1,1,0,1,0,1,1,1,0,0,9003,715,14,15,466,1,897,1,NaN,NaN,NaN,NaN,0,NaN,NaN,469
1,1,0,0,38100,0,0,0,0,0,1,1,1,0,0,9003,3386,87,9003,510,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,556
1,1,0,6,45000,2,2,2,1,2,1,1,1,1,0,9003,3125,2,15,469,1,859,2,NaN,0,0,1,1,0,0,468
1,0,0,1,40100,0,0,0,0,0,1,1,1,0,0,9003,3496,422,9003,494,1,NaN,1,NaN,0,NaN,NaN,1,NaN,NaN,497
1,0,1,0,36400,0,1,0,1,0,2,1,1,0,0,9003,1187,1,15,484,1,937,1,0,0,0,1,1,0,0,489
1,0,0,1,6400,0,1,0,1,1,2,1,2,0,0,9003,2894,12,9,492,1,911,1,NaN,NaN,NaN,NaN,0,NaN,0,477
1,1,1,2,55000,1,2,0,3,2,2,1,3,0,0,9003,1736,24,9003,487,1,880,1,NaN,NaN,NaN,NaN,0,NaN,0,483
1,0,0,2,45000,0,0,0,1,1,1,1,1,0,0,9003,1186,1181,9003,491,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,485
1,1,0,1,62505,0,1,0,1,0,1,1,1,0,0,9003,1194,7,15,495,1,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,484
1,1,0,1,266,1,2,0,2,0,1,1,1,0,0,9003,68,19,9003,478,1,897,1,NaN,NaN,NaN,NaN,0,NaN,NaN,458
1,0,0,7,2000,3,1,2,1,1,2,1,2,3,0,9003,3538,1,9003,457,1,820,1,NaN,NaN,NaN,NaN,0,NaN,0,461
1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,NaN,37440,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1525,53,29,528,6,NaN,NaN,0,0,0,2,2,0,0,NaN
1,0,1,NaN,45000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33,1125,21,197,580,3,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,1,NaN,49999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1856,2,240,537,5,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,54800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3567,3,72,560,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,28800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3539,1,114,549,8,NaN,NaN,NaN,NaN,0,2,0,0,0,NaN
1,0,0,4,45700,1,2,1,1,3,1,1,1,0,0,1,2040,48,52,578,5,727,1,NaN,NaN,NaN,NaN,0,NaN,NaN,639
1,0,0,3,40000,0,1,0,2,1,3,1,2,0,0,18,984,1,26,497,6,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,518
1,0,0,8,114000,2,2,3,1,2,2,1,2,4,1,33,3201,33,77,546,5,686,4,NaN,NaN,NaN,NaN,0,NaN,NaN,547
1,1,1,5,35004,3,2,2,2,2,1,1,1,5,2,1,1569,1,65,545,8,677,3,NaN,NaN,NaN,NaN,0,NaN,0,551
1,0,0,3,63000,2,1,3,3,1,2,1,2,3,0,27,5053,1,68,620,5,741,2,NaN,NaN,NaN,NaN,0,NaN,0,595
1,0,0,1,35000,1,1,0,1,2,1,1,1,0,0,3,457,3,82,535,6,880,1,NaN,NaN,NaN,NaN,0,NaN,NaN,560
1,0,0,2,86000,0,0,0,0,0,1,1,1,0,0,23,2827,11,24,511,5,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,477
1,1,1,4,57100,3,2,3,2,2,5,1,3,3,0,21,1432,47,36,543,5,850,1,NaN,NaN,NaN,NaN,0,NaN,NaN,551
1,0,0,4,36960,2,1,1,2,1,2,1,2,2,1,18,659,3,50,527,6,717,1,NaN,NaN,NaN,NaN,0,NaN,NaN,525
1,0,0,5,56000,4,3,1,2,3,4,1,2,2,0,36,2407,1,28,552,5,697,39,0,0,NaN,NaN,0,NaN,NaN,510
1,0,0,10,62400,4,1,1,1,2,1,1,1,7,3,34,4652,2,32,551,5,669,3,NaN,NaN,NaN,NaN,0,NaN,NaN,452
1,0,0,5,81600,2,1,1,1,1,1,1,1,1,2,5,3703,2,42,573,8,719,2,NaN,NaN,NaN,NaN,0,NaN,0,509
1,0,0,6,64000,1,1,0,1,0,2,1,2,0,0,1,2531,5,14,561,5,897,2,NaN,NaN,NaN,NaN,0,NaN,0,555
1,1,0,6,48000,2,1,2,1,2,3,1,3,3,0,6,3818,3,62,483,6,859,2,NaN,NaN,NaN,NaN,0,NaN,NaN,468
1,0,0,3,28000,2,1,1,1,1,3,1,1,0,0,24,2649,1,41,591,6,916,1,NaN,NaN,NaN,NaN,0,NaN,0,444
1,1,0,7,78000,3,1,0,2,1,2,1,2,0,0,4,3089,1,34,474,6,867,1,NaN,NaN,NaN,NaN,0,NaN,NaN,530
1,0,0,1,24240,0,0,0,0,0,1,1,1,0,0,34,2448,2,89,575,6,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,565
1,0,0,3,19999.92,2,2,2,1,2,2,1,2,1,1,1,2728,3,30,542,8,801,1,NaN,NaN,NaN,NaN,0,NaN,0,498
1,0,0,3,45000,1,1,0,1,0,1,1,1,0,0,28,3788,4,30,520,5,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,512
1,0,0,2,51996,1,0,0,1,1,1,1,1,0,2,26,2529,4,27,531,5,752,3,NaN,0,NaN,NaN,0,NaN,0,457
1,0,0,0,83600,0,0,0,0,0,1,1,1,0,0,7,3358,55,71,538,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,572
1,0,0,1,60000,0,0,0,0,0,1,1,1,0,0,11,2847,5,98,551,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,580
1,0,1,0,73600,0,0,0,0,0,1,1,1,0,0,23,1356,471,28,538,5,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,566
1,0,0,0,51996,0,0,0,0,0,1,1,1,0,0,22,3500,4,70,551,6,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,584
1,0,0,1,75948,0,0,0,0,0,1,1,1,0,0,30,2741,1,85,550,6,NaN,3,NaN,NaN,NaN,NaN,0,NaN,NaN,653
1,0,0,1,89000,0,0,0,0,0,1,1,1,0,0,21,4211,3,79,542,6,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,535
1,0,0,NaN,40000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3437,20,80,522,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,1,0,NaN,67000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,3928,3,48,485,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,1,2,30000,0,0,0,0,0,1,1,1,0,0,9002,1958,1,34,563,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,577
1,0,0,8,69999,1,1,0,1,0,1,1,1,0,0,9,4001,9,56,563,7,951,3,NaN,NaN,NaN,NaN,0,NaN,NaN,550
1,0,0,9,174996,4,1,2,1,1,5,1,2,7,0,2,4193,5,43,454,8,867,1,NaN,NaN,NaN,NaN,0,NaN,NaN,512
1,0,0,4,38800,2,1,2,1,1,2,1,2,6,2,6,2831,24,34,494,8,703,1,NaN,NaN,NaN,NaN,0,NaN,1,615
1,0,0,1,60700,1,1,1,0,0,1,1,1,0,0,16,3747,38,90,569,8,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,577
1,0,0,4,72000,2,1,1,1,0,1,1,1,0,0,26,4038,54,55,558,8,916,4,NaN,NaN,1,0,0,0,NaN,567
1,0,1,5,63596,2,1,1,1,1,1,1,1,2,0,3,1344,2,50,557,8,916,1,NaN,NaN,NaN,NaN,0,NaN,NaN,557
1,0,0,3,32000,0,1,0,1,0,2,1,2,0,0,7,3145,3,41,537,8,911,2,NaN,NaN,NaN,NaN,0,NaN,NaN,554
1,0,0,1,50710,1,1,1,1,1,1,1,1,2,0,9002,3343,24,65,510,2,937,1,NaN,NaN,NaN,NaN,0,NaN,0,567
1,0,0,2,37500,0,0,0,0,0,1,1,1,0,0,9002,3787,4,50,524,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,567
1,0,0,0,50000,0,0,0,0,0,1,1,1,0,0,9002,1195,12,19,516,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,555
1,1,0,2,60000,0,1,1,1,0,1,1,1,1,0,0,2091,36,28,509,2,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,618
1,0,0,0,80000,0,0,0,0,0,1,1,1,0,0,9002,3675,2,13,521,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,577
1,0,0,4,14000,2,4,2,1,3,1,1,1,1,1,3,336,5,29,516,8,792,1,NaN,NaN,NaN,NaN,0,NaN,NaN,483
1,0,1,1,38400,0,0,0,0,0,1,1,1,0,0,28,1510,14,38,538,5,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,559
1,0,0,4,80000,2,3,1,2,2,4,1,3,2,0,9002,3623,1,24,490,8,859,2,NaN,NaN,NaN,NaN,0,NaN,NaN,470
1,0,1,12,50000,5,2,2,5,2,3,1,1,3,2,15,1930,10,45,416,7,658,24,NaN,NaN,NaN,NaN,0,NaN,NaN,566
1,1,0,3,50300,2,1,2,2,1,3,1,3,0,0,6,3769,8,45,533,8,876,2,NaN,NaN,NaN,NaN,0,NaN,NaN,564
1,0,1,3,70000,0,0,0,0,0,1,1,1,0,0,20,1924,1,17,508,8,NaN,1,NaN,6,NaN,NaN,0,NaN,0,570
1,0,0,2,50000,0,0,0,0,0,1,1,1,0,0,12,2190,50,17,522,8,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,564
1,0,0,0,30000,0,1,0,1,0,1,1,1,0,0,9002,2769,3,59,532,8,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,551
1,0,1,3,45000,3,1,2,3,1,1,1,1,1,0,9002,1549,18,42,510,8,867,1,NaN,NaN,NaN,NaN,0,NaN,0,525
1,0,0,2,38000,0,0,0,0,0,1,1,1,0,0,0,2839,2,11,509,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,554
1,1,0,4,75000,2,1,0,1,2,1,1,1,0,2,22,2537,2,20,522,8,828,1,NaN,NaN,NaN,NaN,0,NaN,NaN,526
1,0,0,NaN,51584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,3789,2,53,478,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,4500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,2280,16,25,515,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,39200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,3172,56,33,518,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,40700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,2811,7,35,524,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,55000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2932,2,17,492,7,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,57100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,3967,2,45,540,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,35000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,1969,1,29,516,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,39000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,923,2,53,505,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,31680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,4161,10,13,483,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,5,85000,5,2,1,1,2,3,1,1,1,1,17,4156,9,8,543,1,634,2,NaN,NaN,NaN,NaN,0,NaN,NaN,536
1,0,0,7,23040,2,2,1,1,1,3,1,3,0,1,9002,2723,17,4,519,1,703,1,NaN,NaN,NaN,NaN,0,NaN,NaN,517
1,0,0,4,48000,1,2,1,2,2,2,1,1,2,3,20,2532,4,5,488,1,820,1,NaN,NaN,NaN,NaN,0,NaN,NaN,436
1,1,0,2,35000,1,1,2,1,1,3,1,3,0,0,9002,3504,13,8,483,1,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,470
1,0,0,6,35000,3,2,3,1,2,1,1,1,2,0,7,4061,10,28,500,1,715,1,NaN,NaN,NaN,NaN,0,NaN,0,542
1,0,0,0,1750,0,0,0,0,0,1,1,1,0,0,22,2909,5,28,535,1,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,594
1,0,0,2,30000,0,0,0,1,1,1,1,1,0,0,18,3707,14,24,531,2,937,2,NaN,NaN,NaN,NaN,0,NaN,NaN,556
1,0,0,2,36900,0,0,0,0,0,1,1,1,0,0,9002,2559,101,13,511,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,546
1,0,1,0,20100,0,0,0,1,1,2,1,2,0,0,17,1649,12,55,520,8,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,563
1,1,0,4,43000,2,1,1,2,1,2,1,2,1,0,0,2759,17,17,511,7,876,2,NaN,NaN,NaN,NaN,0,NaN,NaN,519
1,0,0,1,40000,0,0,0,0,0,0,1,1,0,0,1,3332,1,81,543,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,571
1,0,0,1,28800,1,1,1,1,1,1,1,1,1,0,9002,4117,40,65,509,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,542
1,0,1,0,35100,0,1,0,1,0,1,1,1,0,0,9002,1851,122,34,510,1,911,1,NaN,NaN,NaN,NaN,0,NaN,0,540
1,0,0,1,35000,1,0,0,1,1,1,1,1,0,0,9002,3251,172,12,523,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,525
1,0,0,1,38520,0,0,0,0,0,1,1,1,0,0,16,4159,5,75,529,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,468
1,0,0,2,36000,1,1,1,2,1,1,1,1,0,0,9002,921,75,17,497,1,897,1,NaN,NaN,NaN,NaN,0,NaN,0,499
1,0,0,3,46000,2,1,1,1,1,3,1,1,1,0,0,2684,2,3,526,1,765,1,NaN,NaN,NaN,NaN,0,NaN,NaN,515
1,0,0,1,35400,0,0,0,0,0,1,1,1,0,0,9002,323,8,7,507,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,521
1,1,0,3,61000,0,0,0,0,0,1,1,1,0,0,21,3381,4,35,514,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,574
1,0,0,2,25000,0,0,0,0,0,1,1,1,0,0,9002,2376,6,14,518,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,554
1,0,0,1,55800,0,0,0,0,0,1,1,1,0,0,23,502,1,56,522,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,580
1,0,0,NaN,13700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,3300,188,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,30000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2869,5,9003,433,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,75000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,59,2,15,439,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,NaN,28000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,896,568,9003,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,NaN,47300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,304,25,15,445,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,42400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,3987,91,15,459,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,40000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2398,1441,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,35800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,373,1,9003,433,1,NaN,NaN,NaN,5,1,0,0,1,0,NaN
1,0,0,NaN,57000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,193,11,9003,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,10600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,1332,1332,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,4,39300,1,1,0,1,1,1,1,1,0,0,9003,2232,9,9,440,1,897,1,NaN,NaN,NaN,NaN,0,NaN,NaN,436
1,0,0,2,43200,0,0,0,0,0,0,1,1,0,0,9003,30,1,15,497,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,501
1,1,0,1,48000,0,0,0,1,1,2,1,2,0,0,9003,2446,40,5,493,1,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,483
1,1,0,5,38900,1,2,2,2,1,2,1,2,2,0,9003,4496,2,9003,478,1,911,1,0,0,NaN,NaN,1,NaN,NaN,481
1,0,0,2,40000,1,1,1,2,2,2,1,1,1,0,9003,3602,20,9003,519,1,920,4,NaN,NaN,NaN,NaN,0,NaN,NaN,549
1,0,0,0,9600,0,0,0,0,0,1,1,1,0,0,9003,1363,78,9003,496,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,508
1,0,1,3,35300,1,1,1,1,1,1,1,1,1,0,9003,1803,37,9003,483,1,897,1,NaN,NaN,NaN,NaN,0,NaN,NaN,475
1,0,0,0,24000,0,1,0,1,0,1,1,1,0,0,9003,3516,25,15,489,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,480
1,1,1,1,24000,1,1,1,2,1,2,1,2,0,0,9003,1507,9,9003,510,1,786,1,NaN,NaN,NaN,NaN,0,NaN,0,475
1,1,0,0,63500,0,0,0,0,0,1,1,1,0,0,9003,2093,12,9003,491,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,507
1,0,0,1,46716.8,0,0,0,0,0,1,1,1,0,0,9003,3322,10,9003,522,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,514
1,0,0,2,45000,1,0,1,1,1,1,1,1,0,0,9003,3389,14,5,497,1,850,1,NaN,NaN,NaN,NaN,0,NaN,0,491
1,0,0,NaN,39300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2427,2057,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
